time,omega,omega_meas,tau_load
0.678,102.375501778065,101.731308776594,0
0.679,102.984130178436,102.798519554687,0
0.68,99.4606735286682,99.0817775704187,0
0.681,97.775717114372,97.4937326558583,0
0.682,103.864515790968,104.142085070969,0
0.683,102.178525447238,101.900136415263,0
0.684,98.6507437181476,98.2031871504064,0
0.685,100.738791515257,100.53412765444,0
0.686,103.054052695478,102.973609312109,0
0.687,105.133521088016,105.338188303244,0
0.688,97.8397570163035,97.3634390177435,0
0.689,99.9202807677356,100.078939503898,0
0.69,102.246317464487,102.285327504976,0
0.691,104.318273607968,104.980466332548,0
0.692,99.9847151936176,99.8781299504068,0
0.693,99.1053340719504,99.0380947496727,0
0.694,104.385655713965,103.799977805005,0
0.695,103.503632414021,102.811001072423,0
0.696,99.1689951144089,99.3242492737091,0
0.697,98.2939525216641,98.1692079894271,0
0.698,103.573194176544,103.825066204413,0
0.699,102.695497469923,102.249166768184,0
0.7,98.3597790965444,99.3140352617235,0
0.701,98.3626869638665,98.423802314119,0
0.702,102.766337072291,103.28985370574,0
0.703,102.764832565903,102.651372466241,0
0.704,97.5552732285082,97.4740222577339,0
0.705,97.975787503517,98.3208134524459,0
0.706,101.964631621319,102.242510007025,0
0.707,102.379895509385,101.819768008641,0
0.708,100.800175476451,100.033828969487,0
0.709,99.4730129204358,98.9240790356655,0
0.71,105.198301937102,104.490415276318,0
0.711,103.869395579737,103.89918087402,0
0.712,99.9788376357106,99.7732121729445,0
0.713,98.6578085553625,98.473803188842,0
0.714,104.380243314248,103.699761749551,0
0.715,103.057454886382,103.44723860075,0
0.716,99.164045129419,99.3837506851959,0
0.717,97.8491184765936,97.804307234723,0
0.718,103.568703875554,104.079293934561,0
0.719,102.252002417288,101.815012684774,0
0.72,98.3557457615102,98.563095908034,0
0.721,99.978118930405,100.152339530381,0
0.722,102.760700405295,102.935327613627,0
0.723,104.375423873208,104.010800239394,0
0.724,97.5480428802062,97.7114630045877,0
0.725,99.1647495587086,98.9073087422454,0
0.726,101.956234002007,101.508010926756,0
0.727,103.56529907603,102.963664982823,0
0.728,100.704661599192,101.223569418935,0
0.729,98.3538985172032,97.9309264110351,0
0.73,105.104193715877,105.017736793748,0
0.731,102.753732627936,102.149406600566,0
0.732,99.8861274021018,99.7375640021041,0
0.733,97.9253304690344,96.3093115710644,0
0.734,104.288543689426,103.745064074696,0
0.735,102.327265933938,101.614047854198,0
0.736,99.0733507924243,98.5661254085716,0
0.737,99.5500984135273,99.4434648193736,0
0.738,103.476580641633,103.313906751453,0
0.739,103.947971537645,104.920170433628,0
0.74,98.2622029281709,97.9763163189962,0
0.741,98.7378654201039,98.6128492810864,0
0.742,102.668678453966,101.884020718796,0
0.743,103.13898314539,102.900291813543,0
0.744,97.5329819026905,96.8639935759094,0
0.745,97.9320332140508,97.9471827259449,0
0.746,101.942450923768,102.368994307528,0
0.747,102.336294663485,102.53842139604,0
0.748,100.42744843511,100.077138328401,0
0.749,99.1910952416187,98.3758237952451,0
0.75,104.826974994563,105.556981587135,0
0.751,103.588694980899,104.613716347368,0
0.752,99.6089053745987,99.6691556744484,0
0.753,98.378319990582,97.8833691884714,0
0.754,104.011700338484,104.610586075642,0
0.755,102.779173330272,102.482845221187,0
0.756,98.7968860641386,98.5619813825264,0
0.757,97.5720389242168,98.0152276127532,0
0.758,103.202923367022,102.510313466467,0
0.759,101.976119884077,100.997742906961,0
0.76,97.9913384770368,98.2016803271375,0
0.761,100.653772906556,100.85414190563,0
0.762,102.396710688699,102.444281767631,0
0.763,105.049414877148,105.297757072966,0
0.764,98.6556974920224,99.1968177901028,0
0.765,99.8356109350243,100.320834829202,0
0.766,103.059894788611,102.775610003417,0
0.767,104.233044207431,104.63803024409,0
0.768,97.8464820600381,97.9331057459541,0
0.769,99.0224985927483,98.7697273084906,0
0.77,102.253920115265,101.65726721982,0
0.771,103.423177176855,103.746662646295,0
0.772,98.9805003904586,98.803689090809,0
0.773,98.2139271449337,98.2371444082777,0
0.774,103.385344962142,102.988871211041,0
0.775,102.615900018537,101.840642781147,0
0.776,98.1725730272373,98.2583662048717,0
0.777,97.870643591495,97.8395740290928,0
0.778,102.580184664564,103.17969860321,0
0.779,102.274451476056,102.67530351122,0
0.78,97.4753776604983,98.0020299500731,0
0.781,99.1828095993093,98.8083712230377,0
0.782,101.883768717918,101.41560546936,0
0.783,103.583377401793,102.948834015359,0
0.784,100.454515889907,100.703506201431,0
0.785,98.3721727536982,99.7667133175201,0
0.786,104.854780169484,105.218566187942,0
0.787,102.772201455268,102.385669404191,0
0.788,99.6374436275202,100.055760504758,0
0.789,97.5642474072743,97.0000822522325,0
0.79,104.04096704923,103.328732003522,0
0.791,101.967513698003,102.326234855757,0
0.792,98.8268766343846,98.437923874292,0
0.793,100.469010287853,100.627003228208,0
0.794,103.229926994194,103.933194563232,0
0.795,104.864373329996,105.064935647862,0
0.796,98.0153728398811,98.4802029820909,0
0.797,99.6517648371657,98.8488637348554,0
0.798,102.421674956524,102.752443078586,0
0.799,104.050387867698,105.119638994612,0
0.8,98.0866529129018,98.3572226196104,0
0.801,98.8401500511817,98.0697114602528,0.001
0.802,102.483552804112,102.381981406701,0.001
0.803,103.221146048224,102.971163437334,0.001
0.804,97.6978284311117,97.8893403875021,0.001
0.805,97.9937847816483,98.1998024707042,0.001
0.806,102.086741161037,102.289487436295,0.001
0.807,102.377716686142,102.195826310702,0.001
0.808,99.2321585008381,98.9325224808171,0.001
0.809,98.4269499505924,98.1321554548833,0.001
0.81,103.616035075385,104.042805492417,0.001
0.811,102.808053065665,101.881549029955,0.001
0.812,98.3823789170931,98.2787273372693,0.001
0.813,97.5812465275511,97.7164356288961,0.001
0.814,102.769650533814,102.443265027785,0.001
0.815,101.965733137435,102.204346779938,0.001
0.816,97.5393758490754,97.5037160240617,0.001
0.817,100.139480113786,99.6703294696514,0.001
0.818,101.926618241414,102.00730000874,0.001
0.819,104.517135055203,104.383043614246,0.001
0.82,100.033918988905,99.8289826650266,0.001
0.821,99.2835497310485,98.9278883757854,0.001
0.822,104.414533682207,104.445256423999,0.001
0.823,103.661284548173,102.738219930124,0.001
0.824,99.1776287966124,98.9784622368734,0.001
0.825,98.431123065732,98.1593490049258,0.001
0.826,103.561664787157,103.105715535013,0.001
0.827,102.812268031748,103.138617327245,0.001
0.828,98.3281675247637,97.9610318954682,0.001
0.829,97.5855030601276,97.8558196050349,0.001
0.83,102.715597519129,103.20351796142,0.001
0.831,101.970030953428,101.891595746065,0.001
0.832,97.4854806956184,97.6243803564801,0.001
0.833,99.9555159689643,100.27527462052,0.001
0.834,101.873068737563,101.832579730032,0.001
0.835,104.33377635232,104.604211424202,0.001
0.836,100.077354835966,99.446072413652,0.001
0.837,99.1006976684269,99.655909588762,0.001
0.838,104.45802207379,103.963240734255,0.001
0.839,103.478937553348,102.564519586246,0.001
0.84,99.2211690700149,99.913418325692,0.001
0.841,98.2492795716178,98.2179161745972,0.001
0.842,103.605256283233,103.829716843243,0.001
0.843,102.63092647662,102.449297240386,0.001
0.844,98.3718095879069,97.8615178913414,0.001
0.845,97.4046618876019,95.8681676179584,0.001
0.846,102.759289497256,103.072428996105,0.001
0.847,101.789688612442,101.646346345836,0.001
0.848,97.5292219401514,97.4305504867259,0.001
0.849,100.551836701872,100.754639388192,0.001
0.85,101.916082437629,101.206408207362,0.001
0.851,104.928265109329,104.563542490337,0.001
0.852,99.805127103625,100.378791024418,0.001
0.853,99.6936751868972,99.9926075033379,0.001
0.854,104.186018047127,103.545377417581,0.001
0.855,104.070408143289,102.968776022204,0.001
0.856,98.9493895848425,98.663766424947,0.001
0.857,98.8392475292746,98.9462457686329,0.001
0.858,103.333702168559,103.80489063521,0.001
0.859,103.219396084518,103.266258829852,0.001
0.86,98.1004816659685,97.5393258052045,0.001
0.861,97.9916374145987,98.1447163238828,0.001
0.862,102.488188583556,101.902021149779,0.001
0.863,102.375174313771,101.894691032003,0.001
0.864,97.2583488434916,96.9314813353126,0.001
0.865,97.9429711308938,97.3282743063942,0.001
0.866,101.64863082583,101.513148260849,0.001
0.867,102.327493586675,101.877518553004,0.001
0.868,100.495888663905,100.353045595104,0.001
0.869,98.0596373947073,97.8284266225304,0.001
0.87,104.876341360518,104.671448753148,0.001
0.871,102.440582141163,102.188812649097,0.001
0.872,99.6392717542956,100.255920310618,0.001
0.873,97.860538230421,98.1656908392079,0.001
0.874,104.022493400802,104.052029478329,0.001
0.875,102.242934122329,101.509460757115,0.001
0.876,98.7881829864776,97.9752813532794,0.001
0.877,98.5493019694136,97.5669257617182,0.001
0.878,103.173269135549,104.475867010986,0.001
0.879,102.93048079437,103.416668199972,0.001
0.88,97.9408188473477,98.0693093321998,0.001
0.881,97.7037485331394,97.2166283034659,0.001
0.882,102.329292642272,101.756110449329,0.001
0.883,102.088307994898,102.362127747138,0.001
0.884,97.5456474012246,98.3281893937658,0.001
0.885,98.9806214009616,98.1339495703011,0.001
0.886,101.93402983762,101.70933115769,0.001
0.887,103.361745506921,103.319599470544,0.001
0.888,99.2883384716371,98.2923398828354,0.001
0.889,98.1323719319286,98.5529947651049,0.001
0.89,103.67234108429,103.465011625562,0.001
0.891,102.514302475049,103.47039289423,0.001
0.892,98.4388097585623,98.2433603924454,0.001
0.893,97.3118837496505,97.5164747909242,0.001
0.894,102.826181445537,102.254967361476,0.001
0.895,101.697121916956,101.384690029138,0.001
0.896,97.5960057792834,97.0116443543261,0.001
0.897,100.578262450901,100.77455009155,0.001
0.898,101.982639499495,102.633559251669,0.001
0.899,104.659795957477,104.362975076557,0.001
0.9,99.1733590428067,99.3915467385877,0.001
0.901,99.4266432105615,99.1744619702986,0.001
0.902,103.556412322468,103.607466179119,0.001
0.903,103.804806868607,104.402932139019,0.001
0.904,98.3219382786317,98.3820796868125,0.001
0.905,98.5750705097229,98.0566488111845,0.001
0.906,102.708397393286,102.279845773842,0.001
0.907,102.9566369008,102.871699748778,0.001
0.908,97.4773155642054,97.3814814241822,0.001
0.909,97.7302896745338,97.2973820706639,0.001
0.91,101.867153327838,101.957485394631,0.001
0.911,102.115231652182,102.748495889969,0.001
0.912,99.2623679012719,99.1367832575527,0.001
0.913,98.6398894490475,98.5376044237159,0.001
0.914,103.645940908119,102.545179955101,0.001
0.915,103.020323839792,102.633067287412,0.001
0.916,98.4119827615549,97.7153464695273,0.001
0.917,97.7928508855113,97.5997335600195,0.001
0.918,102.798953962385,103.061747137444,0.001
0.919,102.176673378892,102.938308016588,0.001
0.92,97.5683804271187,98.4676276530728,0.001
0.921,98.4251782644195,98.3667361309346,0.001
0.922,101.957250107573,101.79715201413,0.001
0.923,102.807945479519,103.216703621137,0.001
0.924,98.9033467238031,99.1484263182151,0.001
0.925,97.5806182963563,97.9632438763642,0.001
0.926,103.289056065335,103.678195587991,0.001
0.927,101.964587385402,101.224434798693,0.001
0.928,98.0572243097539,98.3274062895588,0.001
0.929,99.3189248346279,99.2731553236937,0.001
0.93,102.44373371199,102.063607523511,0.001
0.931,103.698524326412,103.35172660484,0.001
0.932,97.2127039865277,97.8534328628593,0.001
0.933,98.4702160494462,98.0653472440633,0.001
0.934,101.602595658519,100.984186482107,0.001
0.935,102.853202805639,102.960546029705,0.001
0.936,100.309457681173,101.314843564939,0.001
0.937,97.6243337395413,97.6371109562474,0.001
0.938,104.690904974389,104.845054692513,0.001
0.939,102.006769833348,101.537646228034,0.001
0.94,99.454825489633,100.291933465523,0.001
0.941,99.201751621316,99.2642457082385,0.001
0.942,103.837259261543,104.102309889818,0.001
0.943,103.580309107191,103.10427499549,0.001
0.944,98.6021671746509,99.0291885837612,0.001
0.945,98.3509660126943,98.5455388799532,0.001
0.946,102.988009707114,102.410009164638,0.001
0.947,102.732925104949,102.752795168444,0.001
0.948,97.756312752888,97.5310134510342,0.001
0.949,97.5069700168813,97.5615939877142,0.001
0.95,102.145536844612,102.020260423389,0.001
0.951,101.892303569986,101.797352742662,0.001
0.952,97.8499892693332,97.3335325121828,0.001
0.953,99.3379813564991,99.1763353957894,0.001
0.954,102.237101320169,102.620364747221,0.001
0.955,103.717730311109,104.590066900944,0.001
0.956,97.6424021781867,97.0621422151018,0.001
0.957,98.4889347179979,99.67764064419,0.001
0.958,102.030986036934,102.794025018188,0.001
0.959,102.871436927807,102.955690677916,0.001
0.96,98.3852342823889,98.2346310177271,0.001
0.961,97.6444373827411,97.2951102473885,0.001
0.962,102.772434142159,103.188819430048,0.001
0.963,102.028731636451,101.681429009339,0.001
0.964,97.5420881080961,97.311146611529,0.001
0.965,98.7911406350926,99.2329492034531,0.001
0.966,101.930670703137,102.148642794219,0.001
0.967,103.172836542484,103.621210224011,0.001
0.968,98.8070855508759,99.0594515648483,0.001
0.969,97.9445109473059,97.744062379548,0.001
0.97,103.192719783276,102.935795777226,0.001
0.971,102.327484694681,102.725668492798,0.001
0.972,97.9608141392315,97.6252190572278,0.001
0.973,97.5698813056061,98.1632108270393,0.001
0.974,102.349361815508,102.74471280086,0.001
0.975,101.954822299874,102.098683047211,0.001
0.976,97.1203589077618,97.1219719650433,0.001
0.977,99.0170709743517,99.1998795680881,0.001
0.978,101.509980760064,103.273319669234,0.001
0.979,103.398509780669,103.342291449413,0.001
0.98,100.52627447078,99.747977503311,0.001
0.981,98.1677879768557,99.1253391245841,0.001
0.982,104.906527859391,105.21145088601,0.001
0.983,102.548378085066,102.22442227352,0.001
0.984,99.6692598977278,100.977927353753,0.001
0.985,97.3210636909129,97.5965389012856,0.001
0.986,104.052931054344,104.200032896567,0.001
0.987,101.705047568786,101.316125669659,0.001
0.988,98.8190672136118,98.2866021655668,0.001
0.989,100.111123001316,99.2269159851606,0.001
0.99,103.20249888897,102.99103912102,0.001
0.991,104.487587133423,103.961035918828,0.001
0.992,97.9684038051693,98.2922814276552,0.001
0.993,99.2561559682178,99.097341873961,0.001
0.994,102.355242437786,103.239738222379,0.001
0.995,103.636032257875,104.391323455472,0.001
0.996,97.1245406782144,97.2065458366681,0.001
0.997,98.4079996204235,98.2666177631709,0.001
0.998,101.514759056559,102.090841960534,0.001
0.999,102.791260862506,102.218007046447,0.001
1,100.254577329325,100.591426677596,0.001
1.001,97.5626325025888,97.2280760049025,0.001
1.002,104.636250964834,104.436089614517,0.001
1.003,101.945308354116,101.609407140507,0.001
1.004,99.4003969035856,99.6882114118772,0.001
1.005,99.0423492597151,98.6533025020047,0.001
1.006,103.783153363615,103.251372762173,0.001
1.007,103.421439058572,103.697928209216,0.001
1.008,98.5483824644657,98.3366680455475,0.001
1.009,98.1926263589321,98.3734199413562,0.001
1.01,102.934544690713,102.75860006974,0.001
1.011,102.575113935165,102.709884289151,0.001
1.012,97.7031659427061,96.4209412646455,0.001
1.013,97.3496854274164,97.5826174914558,0.001
1.014,102.092706759451,103.019487230697,0.001
1.015,101.735543664375,102.255188334298,0.001
1.016,97.6561462604825,98.1115945502117,0.001
1.017,99.5826125335421,99.4627468902414,0.001
1.018,102.043595209167,102.134094249064,0.001
1.019,103.961821100732,104.083945874139,0.001
1.02,98.0685384077944,98.1167348500643,0.001
1.021,98.7318670990223,98.3166328502127,0.001
1.022,102.455600925472,102.279474832641,0.001
1.023,103.1132158968,103.025828377028,0.001
1.024,97.2251209067988,96.9847941970583,0.001
1.025,97.8866511282026,98.3050694839114,0.001
1.026,101.61555889295,102.884733563645,0.001
1.027,102.271375615925,101.609708490185,0.001
1.028,99.6262819746069,99.6904521062786,0.001
1.029,97.2882880741982,96.5670984975176,0.001
1.03,104.010114840609,104.661368945412,0.001
1.031,101.672413095135,102.377368845145,0.001
1.032,98.776412082992,97.9451405978129,0.001
1.033,99.9601657818116,100.932008021008,0.001
1.034,103.160122680961,102.617773454842,0.001
1.035,104.337125161785,104.450534649296,0.001
1.036,97.9263051877565,98.4757697889989,0.001
1.037,99.1061874811121,99.1797818573482,0.001
1.038,102.313420084712,103.461252991219,0.001
1.039,103.486555498584,104.862834437382,0.001
1.04,97.0829932689594,97.1521521313672,0.001
1.041,98.2590128388193,97.3054797346328,0.001
1.042,101.473485276314,101.290988779627,0.001
1.043,102.642762315027,102.218707309239,0.001
1.044,100.138572218586,99.7561955363257,0.001
1.045,97.4146954558629,96.8508480485944,0.001
1.046,104.520741806475,104.559836254016,0.001
1.047,101.797930627689,102.851245455542,0.001
1.048,99.2853816504276,98.9274579538606,0.001
1.049,99.3717561950879,99.2314983642171,0.001
1.05,103.668153749281,104.251391251539,0.001
1.051,103.749972772753,104.356383482135,0.001
1.052,98.4333993152606,98.6761698087896,0.001
1.053,98.5202894551198,99.0332976982178,0.001
1.054,102.81957882786,103.254941838402,0.001
1.055,102.901909007927,102.711030068672,0.001
1.056,97.5882181823682,97.8026646959197,0.001
1.057,97.6756150627204,97.526049802709,0.001
1.058,101.977777912758,101.527843652759,0.001
1.059,102.06061043962,102.377983170248,0.001
1.06,97.8866343599674,97.9203611553817,0.001
1.061,97.9605566589433,97.8669963865227,0.001
1.062,102.275013900229,102.42087762773,0.001
1.063,102.344399975066,102.838247321022,0.001
1.064,97.0458444585528,97.2423117434916,0.001
1.065,97.1203209306825,97.2175966176956,0.001
1.066,101.437586604246,101.577479082488,0.001
1.067,101.507522381286,101.533132537208,0.001
1.068,100.066753300373,99.6795201784035,0.001
1.069,100.197898919803,100.591289775005,0.001
1.07,104.446355141552,105.150808617049,0.001
1.071,104.572858867902,104.305809576007,0.001
1.072,99.2084432172597,100.172322432166,0.001
1.073,99.3399318480815,99.2518080744527,0.001
1.074,103.59147795576,103.469602774517,0.001
1.075,103.718320574581,103.269520245227,0.001
1.076,98.356985201318,97.9608167687645,0.001
1.077,98.4888086276564,98.0123212821798,0.001
1.078,102.743425437086,102.920378164205,0.001
1.079,102.870598776336,103.669111938292,0.001
1.08,97.5123245619988,97.7760596875697,0.001
1.081,97.6444746554454,98.0715758060213,0.001
1.082,101.902143113657,102.57306637468,0.001
1.083,102.029639088365,100.779872367401,0.001
1.084,98.0508879722286,97.9671083111437,0.001
1.085,97.9372211940552,98.1137288513188,0.001
1.086,102.438798087118,102.797424949863,0.001
1.087,102.320970732386,101.66854491302,0.001
1.088,97.2091607221241,96.7062262462521,0.001
1.089,97.0967986594666,97.4921403943403,0.001
1.09,101.600436441298,101.542150776969,0.001
1.091,101.483907827047,101.760452770986,0.001
1.092,99.2477294516108,98.7674070492512,0.001
1.093,100.163607234172,99.3467060362758,0.001
1.094,103.629822656022,104.010422796955,0.001
1.095,104.539486589814,105.136140165665,0.001
1.096,98.3943937014639,99.2104223094243,0.001
1.097,99.3074737363428,98.5413789348599,0.001
1.098,102.779903046623,102.111476844263,0.001
1.099,103.686771412087,102.949848163083,0.001
1.1,97.5478765660712,97.527045028923,0.001
1.101,98.4581632212848,98.1504095537206,0.001
1.102,101.936774773152,102.59385217754,0.001
1.103,102.840851956848,102.113318665607,0.001
1.104,97.8907536859114,97.0195790756126,0.001
1.105,97.6144386472913,97.7170909889374,0.001
1.106,102.279466986206,102.875932185469,0.001
1.107,101.999315864363,101.59790431521,0.001
1.108,97.0506292693834,96.4178110582644,0.001
1.109,97.9958199164439,97.9211542398521,0.001
1.11,101.441481561659,100.623258222532,0.001
1.111,102.380390975133,102.389063148155,0.001
1.112,99.8860402842831,100.300233917279,0.001
1.113,97.1533637619232,97.262232936114,0.001
1.114,104.269228799668,103.314606349037,0.001
1.115,101.537634441838,101.269223531194,0.001
1.116,99.0348834788275,98.8838673296043,0.001
1.117,100.069944830099,100.976735895551,0.001
1.118,103.417708883561,103.875134759981,0.001
1.119,104.446317286725,104.417776928768,0.001
1.12,98.1830094396235,98.8376904785382,0.001
1.121,99.2147953254256,98.6924274012207,0.001
1.122,102.569245615979,102.395112210812,0.001
1.123,103.594581693833,104.300862274198,0.001
1.124,97.3379432974375,98.0891347617289,0.001
1.125,98.3664600054544,98.731648002723,0.001
1.126,101.72756300754,101.972939143491,0.001
1.127,102.74963306243,102.456569992642,0.001
1.128,98.6170517673742,98.9895015925863,0.001
1.129,97.5227671114758,97.108689626573,0.001
1.13,103.003677844961,103.290938210785,0.001
1.131,101.907195132296,102.048115823619,0.001
1.132,97.7727596162934,98.3424127508086,0.001
1.133,98.3107165677088,98.0977826449229,0.001
1.134,102.161130620877,102.479200566578,0.001
1.135,102.693623287385,103.09021232808,0.001
1.136,96.9319536057268,96.4827650486764,0.001
1.137,97.4686104639169,97.5467328860557,0.001
1.138,101.323689134446,102.122316090084,0.001
1.139,101.854880943391,101.911100798688,0.001
1.14,100.180627984495,100.026315517222,0.001
1.141,98.3697813029717,98.5981111075293,0.001
1.142,104.561716319239,104.424165903955,0.001
1.143,102.750110242744,102.971682047135,0.001
1.144,99.3252810600383,99.2578984966769,0.001
1.145,97.5225346309553,97.513370516086,0.001
1.146,103.709782682227,103.940177394731,0.001
1.147,101.90625724438,102.587414976551,0.001
1.148,98.4767470769362,98.7026843606265,0.001
1.149,98.316036661027,99.1402284895501,0.001
1.15,102.863000799044,101.848819818618,0.001
1.151,102.698225550245,102.473597144522,0.001
1.152,97.631713571097,97.749710171953,0.001
1.153,97.4724991600231,97.0549126781314,0.001
1.154,102.021345931224,101.38336834952,0.001
1.155,101.858060316612,102.166577857252,0.001
1.156,97.2219224259523,97.5282731778059,0.001
1.157,98.3328235145495,98.4775140921969,0.001
1.158,101.61192383516,101.809581896344,0.001
1.159,102.716213120171,102.280931699142,0.001
1.16,98.9967082678283,98.7478640787262,0.001
1.161,97.4890677725424,97.4357318640143,0.001
1.162,103.382229075252,103.038314507538,0.001
1.163,101.873218340149,102.03915877864,0.001
1.164,98.1502091696864,99.3328215409858,0.001
1.165,98.3895491081174,98.1484337488825,0.001
1.166,102.537368993069,102.86109309642,0.001
1.167,102.7718430918,102.254630733183,0.001
1.168,97.3069850429982,97.9767623419503,0.001
1.169,97.5462205774815,97.0616503995671,0.001
1.17,101.697517867292,101.801875667928,0.001
1.171,101.931884397882,101.622587720202,0.001
1.172,98.539068684743,98.7950765066112,0.001
1.173,97.9766665104473,97.9823435959977,0.001
1.174,102.925474812178,102.903480499045,0.001
1.175,102.359811036104,103.834357306762,0.001
1.176,97.6943385767057,97.379315479942,0.001
1.177,97.1350372644187,97.1115975646496,0.001
1.178,102.084120523711,103.425633279097,0.001
1.179,101.521548032102,100.948202689012,0.001
1.18,96.9056659724518,97.1821653451849,0.001
1.181,99.6982096331928,99.1599804286466,0.001
1.182,101.295250764901,101.810570556945,0.001
1.183,104.077819753528,104.241584659766,0.001
1.184,100.401952813978,100.728015219613,0.001
1.185,98.8451843414538,98.7057537832599,0.001
1.186,104.465550228385,104.588146025247,0.001
1.187,103.224183238201,103.960439977612,0.001
1.188,99.2289293944619,98.0913786232882,0.001
1.189,97.995281759092,97.1786363966314,0.001
1.19,103.613247324519,103.820981793009,0.001
1.191,102.37768266649,102.050298240561,0.001
1.192,98.3800298998794,98.2318557421761,0.001
1.193,97.1521695885909,96.4037101503671,0.001
1.194,102.767737640591,102.315320416927,0.001
1.195,101.537945342184,101.335854569669,0.001
1.196,97.5378964823272,97.1749973993027,0.001
1.197,99.5789925474826,99.1457500348028,0.001
1.198,101.925703800333,101.714780410112,0.001
1.199,103.95832986604,103.486996703899,0.001
1.2,97.6722987227044,98.3432405813333,0.001
1.201,98.728782577719,98.2345652215716,0.001
1.202,102.060553043959,102.96952438778,0.001
1.203,103.110535676942,102.923317373688,0.001
1.204,97.0106394312162,96.2847690712575,0.001
1.205,97.8841934304798,97.5748525266961,0.001
1.206,101.401723319492,101.86897380064,0.001
1.207,102.269139126869,102.797103755115,0.001
1.208,99.636129353947,99.7162429923214,0.001
1.209,97.0426955801343,97.1863957402559,0.001
1.21,104.020178270305,104.336631058826,0.001
1.211,101.427547315124,100.698026380582,0.001
1.212,98.786690188179,98.4958353254454,0.001
1.213,100.103297536328,99.1882228752763,0.001
1.214,103.170226820078,102.945675280153,0.001
1.215,104.479817416899,104.9544547687,0.001
1.216,97.936236322201,98.2949570269234,0.001
1.217,99.248441728326,100.392356031161,0.001
1.218,102.323179171506,102.406543003181,0.001
1.219,103.62837322397,102.55012784812,0.001
1.22,97.0925812607676,97.9372809144809,0.001
1.221,98.4003955230368,99.0415358965831,0.001
1.222,101.482903121462,101.191587639289,0.001
1.223,102.783711433346,102.895018673663,0.001
1.224,99.2436759438213,99.6334016802525,0.001
1.225,97.5561166231024,97.7484702018953,0.001
1.226,103.628388799367,103.976572260808,0.001
1.227,101.939819884434,101.883462104847,0.001
1.228,98.3955638130842,98.3761519626202,0.001
1.229,97.8446168137618,97.8886611283182,0.001
1.23,102.782532504831,102.387704518223,0.001
1.231,102.228300430816,102.939780740215,0.001
1.232,97.5519566068859,97.5551224489507,0.001
1.233,97.0040635729163,97.3473039968333,0.001
1.234,101.942296673492,101.514829856668,0.001
1.235,101.391109085524,100.853491426785,0.001
1.236,97.1915331761791,97.1460495505823,0.001
1.237,99.9371676447244,99.8107817282549,0.001
1.238,101.580021409006,102.177433318323,0.001
1.239,104.315776120381,104.618807975063,0.001
1.24,98.9673360133586,99.2375932279397,0.001
1.241,99.0838614560067,98.3613917463993,0.001
1.242,103.351350143863,102.867503240009,0.001
1.243,103.463258521495,103.564284190604,0.001
1.244,98.1178328349094,97.9438938483669,0.001
1.245,98.2347509130955,98.8797949081731,0.001
1.246,102.505244585492,103.175821494932,0.001
1.247,102.617541415771,102.32714257107,0.001
1.248,97.2751113103194,97.7126791113152,0.001
1.249,97.3924136802131,98.0901386236794,0.001
1.25,101.665893562708,101.826386173685,0.001
1.251,101.77857054561,102.59026177482,0.001
1.252,98.2931606702653,98.8243773248197,0.001
1.253,98.2438947020893,98.3509473211066,0.001
1.254,102.680037293552,103.118438894535,0.001
1.255,102.626482980689,102.723686486335,0.001
1.256,97.4493706986911,97.2419246188072,0.001
1.257,97.4011541610487,97.5803835282463,0.001
1.258,101.839621432434,101.857732766456,0.001
1.259,101.787111077133,101.604795493089,0.001
1.26,97.5780978034889,98.4636075869981,0.001
1.261,98.2237324209289,98.3343689547867,0.001
1.262,101.967139777658,103.332328570092,0.001
1.263,102.607094083888,102.459011392215,0.001
1.264,97.1407670652258,97.4229148411933,0.001
1.265,97.3821320345716,98.1734423660952,0.001
1.266,101.531962631996,102.896577693601,0.001
1.267,101.768453675836,101.920235816256,0.001
1.268,98.8563579374925,98.4612286981936,0.001
1.269,98.2862458033378,98.6879359195911,0.001
1.27,103.241502617877,102.581551266697,0.001
1.271,102.66814556331,102.531222683497,0.001
1.272,98.0091099644597,98.145043425261,0.001
1.273,97.4421320166555,98.1869087705486,0.001
1.274,102.39764050255,103.116211264945,0.001
1.275,101.827407980103,101.813627281823,0.001
1.276,97.1686201730619,97.6305858306252,0.001
1.277,98.1053263938918,97.9446861839089,0.001
1.278,101.559008986149,101.889571429224,0.001
1.279,102.489451405724,103.447098374994,0.001
1.28,98.8036856684562,98.8820654733647,0.001
1.281,97.2631793658384,97.1129111368664,0.001
1.282,103.190011432085,102.93999404335,0.001
1.283,101.648199816309,102.006435506594,0.001
1.284,97.9587931979724,98.6274375614935,0.001
1.285,98.916789577453,99.9796295508815,0.001
1.286,102.346000028801,102.37302292102,0.001
1.287,103.297693208692,103.379211167708,0.001
1.288,97.1156643355059,96.7993109652709,0.001
1.289,98.0706844647303,98.8766802110879,0.001
1.29,101.506246658035,101.468522295941,0.001
1.291,102.454966164678,102.218347593012,0.001
1.292,98.9906758014375,100.082796194866,0.001
1.293,97.2286105903826,97.633551143519,0.001
1.294,103.376475163443,103.734646565581,0.001
1.295,101.613548283448,101.110762716216,0.001
1.296,98.1447321896691,98.3617254962852,0.001
1.297,99.0486637761792,99.3087355724917,0.001
1.298,102.531249329324,101.985127070653,0.001
1.299,103.428986535521,103.31608930962,0.001
1.3,97.3002265948004,97.0977657065258,0.001
